926, -26, 526
926, -26, 526
1005, -129, 498
1009, -92, 470
1026, -15, 452
1167, 13, 498
1345, -2, 640
1521, 10, 750
1521, 10, 750
1718, 64, 805
1900, 33, 921
1967, 38, 1137
1972, 148, 1492
1994, 250, 1525
1997, 180, 1499
1977, -79, 1377
1638, -168, 1434
1045, 5, 1727
1045, 5, 1727
464, 77, 1604
74, 37, 1160
-131, -107, 890
-,-,-
1105, 25, 836
1116, 101, 875
1105, 42, 773
1071, -22, 725
1023, 8, 683
1023, 8, 683
1011, -30, 657
996, -52, 660
932, -6, 685
856, 16, 652
856, 16, 652
794, 36, 629
786, 6, 578
800, -27, 491
818, 2, 472
818, 2, 472
890, 55, 540
1072, 111, 606
1297, 111, 657
1297, 111, 657
1599, 68, 675
1925, -30, 742
1997, -84, 878
1997, -28, 1073
1997, 92, 1264
1997, 123, 1377
1950, 65, 1288
1511, -31, 1082
899, -56, 1085
899, -56, 1085
-,-,-
787, 406, 531
900, 312, 634
900, 312, 634
1055, 91, 843
1023, 24, 843
1070, 121, 857
1143, 13, 756
1190, -61, 601
1190, -61, 601
1192, -60, 568
1170, 7, 610
1210, 69, 698
1279, 94, 787
1332, 134, 817
1332, 134, 817
1360, 206, 805
1423, 202, 807
1495, 182, 795
1550, 248, 801
1647, 261, 805
1733, 135, 797
1804, 53, 941
1804, 53, 941
1846, 124, 1024
1974, 65, 1067
1954, -19, 1122
1641, 17, 1182
1170, -32, 1393
895, -190, 1635
278, -293, 1436
-,-,-
1102, -104, 799
1115, 4, 718
1086, -31, 749
1051, 0, 864
1070, -11, 889
1070, -11, 889
1103, -122, 858
1052, -106, 759
956, -16, 729
901, 31, 790
937, -14, 777
966, -16, 707
966, -16, 707
971, 91, 639
1064, 141, 648
1271, 102, 691
1452, 121, 742
1647, 119, 749
1917, 8, 830
1917, 8, 830
1997, 104, 1024
1997, 341, 1324
1997, 241, 1604
1997, -85, 1340
1905, -357, 1133
1307, -243, 1189
600, -23, 1138
101, -12, 1057
-,-,-
714, -2, 658
785, 2, 623
785, 2, 623
773, -42, 617
767, -48, 644
738, 19, 637
738, 19, 637
742, 14, 669
732, -13, 597
721, -19, 523
700, -35, 531
700, -35, 531
715, -23, 551
827, -44, 548
1031, -21, 544
1280, 22, 585
1558, 59, 680
1558, 59, 680
1861, 66, 790
1997, 29, 913
1997, -48, 1080
1997, 60, 1503
1997, 123, 1952
1996, -42, 1934
1606, -90, 1614
923, -30, 1739
-,-,-
999, 208, 709
999, 208, 709
992, 161, 761
1018, 62, 692
1000, 30, 602
959, 18, 579
959, 18, 579
950, 0, 467
922, -15, 422
863, 84, 622
875, 139, 724
875, 139, 724
983, 88, 696
1064, 97, 664
1150, 159, 626
1290, 209, 685
1453, 196, 774
1453, 196, 774
1584, 222, 762
1773, 270, 810
1973, 378, 920
1997, 437, 1021
1997, 268, 874
1997, 134, 906
1817, -21, 1403
1308, -159, 1861
591, -196, 1861
591, -196, 1861
